Info on the massive 1146 galaxies across all haloes: 

## Largest 1146 galaxies
## from: /disk01/rad/sim/m25n1024/s50/Groups/m25n1024_036.hdf5
## 1146 @ z=5.930

 ID    Mstar     Mgas      SFR       r         fgas   nrho      Central	|  Mhalo     HID
 0718  1.01e+07  2.88e+08  3.30e-02  2.85e+00  0.966  3.82e-09  False	|  9.66e+10  31 
 0719  8.43e+06  2.89e+08  3.05e-02  1.28e+00  0.972  1.91e-09  True	|  1.74e+10  651 
 0720  1.06e+07  2.86e+08  9.61e-03  1.78e+00  0.964  3.82e-09  True	|  1.24e+10  1091 
 0721  1.76e+07  2.79e+08  4.87e-02  1.88e+00  0.941  3.82e-09  True	|  3.63e+10  196 
 0722  8.08e+06  2.88e+08  8.67e-03  1.34e+00  0.973  1.91e-09  True	|  6.17e+09  2907 
 0723  2.86e+07  2.68e+08  4.15e-02  1.85e+00  0.903  3.82e-09  True	|  3.07e+10  258 
 0724  1.21e+07  2.84e+08  2.74e-02  2.18e+00  0.959  3.82e-09  False	|  4.61e+10  135 
 0725  2.17e+07  2.74e+08  9.34e-02  1.52e+00  0.927  1.91e-08  False	|  5.40e+11  2 
 0726  1.17e+07  2.83e+08  2.51e-02  1.89e+00  0.960  3.82e-09  True	|  3.21e+10  242 
 0727  1.92e+07  2.76e+08  2.89e-02  1.21e+00  0.935  1.91e-09  True	|  1.57e+10  759 
 0728  9.92e+06  2.85e+08  2.81e-02  1.47e+00  0.966  3.82e-09  True	|  1.36e+10  940 
 0729  2.09e+07  2.73e+08  4.29e-02  1.41e+00  0.929  1.91e-09  True	|  1.59e+10  749 
 0730  1.90e+07  2.75e+08  1.69e-02  1.90e+00  0.935  1.15e-08  True	|  3.19e+10  243 
 0731  1.08e+07  2.83e+08  3.65e-02  1.67e+00  0.963  1.91e-09  True	|  1.38e+10  921 
 0732  9.79e+06  2.84e+08  1.20e-02  1.35e+00  0.967  3.82e-09  True	|  8.08e+09  1988 
 0733  1.67e+07  2.77e+08  1.80e-02  2.96e+00  0.943  1.91e-09  True	|  1.68e+10  683 
 0734  7.82e+06  2.85e+08  1.52e-02  1.86e+00  0.973  3.82e-09  False	|  2.39e+10  403 
 0735  1.01e+07  2.82e+08  8.00e-02  8.55e-01  0.965  1.91e-09  True	|  1.17e+10  1178 
 0736  2.02e+07  2.71e+08  4.01e-02  2.54e+00  0.931  3.82e-09  False	|  7.20e+10  59 
 0737  8.13e+06  2.83e+08  1.43e-02  9.95e-01  0.972  1.91e-09  True	|  8.80e+09  1767 
 0738  8.68e+06  2.82e+08  7.19e-03  1.36e+00  0.970  3.82e-09  True	|  1.30e+10  1015 
 0739  8.00e+06  2.81e+08  1.18e-02  1.49e+00  0.972  1.91e-09  True	|  2.00e+10  526 
 0740  8.72e+06  2.80e+08  2.73e-02  1.08e+00  0.970  1.91e-09  True	|  1.34e+10  954 
 0741  2.55e+07  2.61e+08  8.14e-02  1.84e+00  0.911  9.55e-09  True	|  2.08e+10  499 
 0742  1.26e+07  2.73e+08  3.38e-02  1.65e+00  0.956  1.91e-09  True	|  2.11e+10  487 
 0743  7.89e+06  2.78e+08  5.32e-03  1.68e+00  0.972  1.91e-09  True	|  1.68e+10  688 
 0744  1.10e+07  2.74e+08  1.86e-02  2.57e+00  0.961  3.82e-09  True	|  4.75e+10  128 
 0745  9.60e+06  2.75e+08  3.26e-02  1.47e+00  0.966  1.91e-09  True	|  9.86e+09  1498 
 0746  1.80e+07  2.66e+08  5.69e-02  1.60e+00  0.937  1.91e-09  True	|  1.47e+10  833 
 0747  9.45e+06  2.75e+08  4.27e-02  1.81e+00  0.967  5.73e-09  False	|  5.18e+10  106 
 0748  1.20e+07  2.72e+08  2.04e-02  1.16e+00  0.958  3.82e-09  False	|  3.61e+10  199 
 0749  1.35e+07  2.70e+08  1.41e-02  1.36e+00  0.952  1.91e-09  True	|  9.31e+09  1622 
 0750  1.40e+07  2.69e+08  1.79e-02  1.42e+00  0.951  1.91e-09  True	|  1.33e+10  975 
 0751  1.28e+07  2.70e+08  1.66e-02  1.79e+00  0.955  1.91e-09  True	|  4.88e+10  119 
 0752  1.11e+07  2.71e+08  5.15e-02  4.07e+00  0.961  5.73e-09  False	|  8.70e+10  42 
 0753  8.44e+06  2.74e+08  2.26e-02  1.49e+00  0.970  3.82e-09  True	|  8.37e+09  1900 
 0754  2.17e+07  2.60e+08  1.38e-02  2.91e+00  0.923  1.91e-09  True	|  2.58e+10  354 
 0755  8.65e+06  2.72e+08  1.61e-02  1.21e+00  0.969  1.91e-09  True	|  1.49e+10  817 
 0756  1.15e+07  2.69e+08  3.47e-02  2.72e+00  0.959  5.73e-09  False	|  5.99e+10  82 
 0757  1.03e+07  2.69e+08  1.08e-02  3.31e+00  0.963  1.91e-09  True	|  2.97e+10  281 
 0758  8.69e+06  2.71e+08  1.01e-02  1.87e+00  0.969  1.91e-09  True	|  1.07e+10  1321 
 0759  1.07e+07  2.68e+08  4.64e-02  2.15e+00  0.962  1.91e-09  True	|  2.11e+10  488 
 0760  1.09e+07  2.67e+08  1.72e-02  2.21e+00  0.961  1.91e-09  True	|  9.88e+09  1490 
 0761  1.02e+07  2.67e+08  2.08e-02  1.26e+00  0.963  1.91e-09  True	|  1.09e+10  1294 
 0762  2.63e+07  2.51e+08  3.61e-02  1.71e+00  0.905  1.91e-09  True	|  2.05e+10  512 
 0763  8.63e+06  2.68e+08  1.91e-02  2.09e+00  0.969  1.91e-09  True	|  1.12e+10  1241 
 0764  1.09e+07  2.66e+08  2.63e-02  1.64e+00  0.961  3.82e-09  True	|  1.14e+10  1212 
 0765  1.12e+07  2.65e+08  2.07e-02  8.06e-01  0.959  1.91e-09  True	|  1.70e+10  672 
 0766  8.29e+06  2.67e+08  1.43e-02  5.18e+00  0.970  7.64e-09  False	|  6.03e+10  81 
 0767  9.16e+06  2.66e+08  2.44e-02  1.50e+00  0.967  7.64e-09  False	|  2.35e+11  7 
 0768  7.77e+06  2.66e+08  7.15e-03  1.40e+00  0.972  1.91e-09  True	|  1.04e+10  1357 
 0769  8.89e+06  2.65e+08  1.44e-02  1.32e+00  0.967  1.91e-09  True	|  8.00e+09  2021 
 0770  7.72e+06  2.66e+08  7.59e-03  1.77e+00  0.972  5.73e-09  True	|  9.21e+09  1652 
 0771  1.06e+07  2.63e+08  1.43e-02  1.06e+00  0.961  9.55e-09  False	|  8.86e+10  36 
 0772  1.13e+07  2.61e+08  8.76e-03  1.79e+00  0.958  3.82e-09  False	|  5.87e+10  85 
 0773  7.31e+06  2.64e+08  5.97e-03  1.52e+00  0.973  3.82e-09  True	|  7.79e+09  2095 
 0774  1.25e+07  2.58e+08  2.23e-02  1.83e+00  0.954  3.82e-09  True	|  3.37e+10  217 
 0775  8.35e+06  2.62e+08  4.07e-03  2.18e+00  0.969  3.82e-09  True	|  1.86e+10  584 
 0776  9.46e+06  2.61e+08  1.46e-02  1.79e+00  0.965  7.64e-09  True	|  1.09e+10  1292 
 0777  1.75e+07  2.53e+08  2.61e-02  1.44e+00  0.935  5.73e-09  False	|  8.11e+10  47 
 0778  7.75e+06  2.63e+08  1.38e-02  1.17e+00  0.971  1.91e-09  True	|  6.68e+09  2591 
 0779  9.57e+06  2.61e+08  3.25e-02  3.26e+00  0.965  1.91e-09  True	|  1.83e+10  599 
 0780  9.29e+06  2.60e+08  3.85e-02  1.24e+00  0.966  1.91e-09  True	|  9.21e+09  1649 
 0781  8.64e+06  2.61e+08  8.73e-03  1.37e+00  0.968  3.82e-09  True	|  7.67e+09  2136 
 0782  9.34e+06  2.60e+08  1.28e-02  1.74e+00  0.965  1.91e-09  True	|  8.99e+09  1716 
 0783  7.62e+06  2.61e+08  4.95e-03  1.57e+00  0.972  5.73e-09  True	|  2.25e+10  438 
 0784  8.44e+06  2.60e+08  1.49e-02  1.50e+00  0.969  3.82e-09  True	|  9.75e+09  1521 
 0785  2.45e+07  2.43e+08  2.57e-02  2.54e+00  0.908  1.91e-09  True	|  1.67e+10  698 
 0786  1.17e+07  2.55e+08  1.73e-02  1.21e+00  0.956  1.91e-09  True	|  1.75e+10  645 
 0787  1.23e+07  2.54e+08  2.95e-02  1.21e+00  0.954  1.91e-09  True	|  1.73e+10  653 
 0788  7.93e+06  2.58e+08  8.67e-03  1.69e+00  0.970  1.91e-09  True	|  8.22e+09  1951 
 0789  8.51e+06  2.58e+08  1.66e-02  2.04e+00  0.968  1.91e-09  True	|  1.07e+10  1318 
 0790  7.83e+06  2.57e+08  1.87e-02  1.72e+00  0.970  3.82e-09  True	|  9.67e+09  1544 
 0791  2.17e+07  2.43e+08  3.89e-02  1.34e+00  0.918  1.91e-09  True	|  1.76e+10  636 
 0792  1.53e+07  2.49e+08  4.35e-02  1.50e+00  0.942  1.91e-09  True	|  1.56e+10  766 
 0793  8.08e+06  2.55e+08  3.81e-02  1.35e+00  0.969  1.91e-09  True	|  8.71e+09  1797 
 0794  8.25e+06  2.55e+08  7.30e-03  1.74e+00  0.969  1.91e-09  True	|  5.89e+09  3085 
 0795  8.05e+06  2.54e+08  1.25e-02  9.93e-01  0.969  1.91e-09  True	|  1.04e+10  1363 
 0796  7.65e+06  2.54e+08  1.04e-02  1.36e+00  0.971  1.91e-09  True	|  1.18e+10  1154 
 0797  7.54e+06  2.54e+08  1.36e-02  1.25e+00  0.971  3.82e-09  True	|  1.23e+10  1095 
 0798  1.06e+07  2.51e+08  2.41e-02  1.46e+00  0.959  5.73e-09  True	|  1.09e+10  1303 
 0799  7.60e+06  2.54e+08  9.49e-03  1.10e+00  0.971  3.82e-09  False	|  3.14e+10  248 
 0800  8.41e+06  2.52e+08  1.62e-02  1.38e+00  0.968  1.53e-08  True	|  1.78e+10  626 
 0801  8.31e+06  2.52e+08  1.21e-02  2.17e+00  0.968  1.91e-09  True	|  8.29e+09  1929 
 0802  1.45e+07  2.45e+08  1.03e-02  1.25e+00  0.944  1.91e-09  True	|  8.98e+09  1721 
 0803  9.33e+06  2.50e+08  2.35e-02  9.65e-01  0.964  1.91e-09  True	|  2.93e+10  288 
 0804  1.03e+07  2.48e+08  1.31e-02  1.02e+00  0.960  1.91e-09  True	|  9.73e+09  1530 
 0805  1.66e+07  2.41e+08  2.85e-02  1.01e+00  0.936  1.91e-09  True	|  1.38e+10  930 
 0806  1.26e+07  2.44e+08  3.41e-02  1.94e+00  0.951  3.82e-09  True	|  9.72e+09  1534 
 0807  1.05e+07  2.46e+08  9.60e-03  1.61e+00  0.959  3.82e-09  True	|  1.56e+10  762 
 0808  7.87e+06  2.48e+08  1.57e-02  1.06e+00  0.969  1.91e-09  True	|  2.39e+10  404 
 0809  1.27e+07  2.44e+08  4.91e-03  2.03e+00  0.950  1.91e-09  True	|  1.28e+10  1040 
 0810  8.35e+06  2.47e+08  2.69e-02  2.09e+00  0.967  5.73e-09  False	|  2.73e+10  323 
 0811  8.93e+06  2.46e+08  1.53e-02  1.61e+00  0.965  1.91e-09  True	|  1.17e+10  1177 
 0812  8.34e+06  2.47e+08  1.34e-02  1.54e+00  0.967  1.91e-09  True	|  1.52e+10  789 
 0813  1.50e+07  2.40e+08  3.72e-02  2.11e+00  0.941  5.73e-09  True	|  2.54e+10  361 
 0814  1.17e+07  2.43e+08  1.27e-02  1.53e+00  0.954  1.91e-09  True	|  1.03e+10  1381 
 0815  2.59e+07  2.28e+08  2.06e-02  1.57e+00  0.898  1.91e-09  True	|  2.93e+10  287 
 0816  1.10e+07  2.43e+08  9.67e-03  1.32e+00  0.957  1.91e-09  True	|  2.20e+10  459 
 0817  1.47e+07  2.39e+08  5.64e-02  1.33e+00  0.942  1.91e-09  True	|  1.40e+10  910 
 0818  9.42e+06  2.44e+08  6.53e-03  1.68e+00  0.963  5.73e-09  True	|  6.96e+09  2460 
 0819  1.05e+07  2.43e+08  1.56e-02  9.31e-01  0.959  1.91e-09  True	|  8.88e+09  1751 
 0820  8.33e+06  2.45e+08  1.02e-02  2.60e+00  0.967  1.91e-09  True	|  1.82e+10  607 
 0821  1.04e+07  2.42e+08  2.68e-02  1.14e+00  0.959  1.91e-09  True	|  9.28e+09  1631 
 0822  9.62e+06  2.43e+08  2.17e-02  1.77e+00  0.962  5.73e-09  True	|  1.22e+10  1110 
 0823  1.05e+07  2.42e+08  1.87e-02  1.34e+00  0.958  5.73e-09  True	|  1.28e+10  1037 
 0824  1.40e+07  2.37e+08  4.53e-02  2.69e+00  0.944  3.82e-09  True	|  1.97e+10  539 
 0825  1.50e+07  2.36e+08  2.76e-02  1.05e+00  0.940  1.91e-09  True	|  1.19e+10  1139 
 0826  1.53e+07  2.35e+08  1.74e-02  2.43e+00  0.939  1.91e-09  True	|  2.45e+10  383 
 0827  7.90e+06  2.42e+08  1.63e-02  2.49e+00  0.968  1.91e-09  True	|  1.79e+10  613 
 0828  8.64e+06  2.41e+08  8.28e-03  1.44e+00  0.965  1.91e-09  True	|  1.31e+10  997 
 0829  9.21e+06  2.40e+08  2.12e-02  8.66e-01  0.963  3.82e-09  False	|  2.99e+10  275 
 0830  8.86e+06  2.40e+08  9.18e-03  1.03e+00  0.964  1.91e-09  True	|  8.22e+09  1947 
 0831  9.31e+06  2.39e+08  3.94e-02  1.90e+00  0.963  5.73e-09  False	|  8.77e+10  41 
 0832  9.13e+06  2.39e+08  1.93e-02  1.22e+00  0.963  1.91e-09  True	|  2.38e+10  406 
 0833  8.65e+06  2.37e+08  3.75e-02  1.01e+00  0.965  3.82e-09  True	|  2.11e+10  484 
 0834  1.76e+07  2.28e+08  6.82e-02  2.59e+00  0.928  1.91e-09  True	|  2.27e+10  430 
 0835  8.10e+06  2.37e+08  3.53e-02  1.31e+00  0.967  1.91e-09  True	|  6.35e+09  2783 
 0836  2.10e+07  2.24e+08  7.13e-02  3.06e+00  0.914  7.64e-09  True	|  2.12e+10  481 
 0837  1.06e+07  2.34e+08  3.62e-03  2.40e+00  0.957  1.91e-09  True	|  1.11e+10  1264 
 0838  1.02e+07  2.34e+08  6.38e-03  4.15e+00  0.958  1.91e-09  True	|  1.99e+10  527 
 0839  1.47e+07  2.29e+08  1.66e-02  9.25e-01  0.939  1.15e-08  False	|  8.86e+10  36 
 0840  9.00e+06  2.34e+08  1.34e-02  1.07e+00  0.963  1.91e-09  True	|  9.88e+09  1491 
 0841  1.71e+07  2.26e+08  5.02e-02  9.62e-01  0.930  1.91e-09  True	|  1.46e+10  839 
 0842  8.01e+06  2.34e+08  1.59e-02  9.76e-01  0.967  3.82e-09  True	|  8.22e+09  1949 
 0843  1.83e+07  2.24e+08  1.33e-02  1.99e+00  0.924  1.91e-09  True	|  1.12e+10  1242 
 0844  9.73e+06  2.32e+08  1.34e-02  1.25e+00  0.960  3.82e-09  True	|  5.83e+09  3124 
 0845  1.77e+07  2.22e+08  2.47e-02  1.09e+00  0.926  1.91e-09  True	|  1.49e+10  818 
 0846  8.44e+06  2.32e+08  1.32e-02  1.29e+00  0.965  1.91e-09  True	|  7.62e+09  2156 
 0847  8.64e+06  2.31e+08  1.71e-02  1.94e+00  0.964  1.91e-09  True	|  1.42e+10  881 
 0848  9.43e+06  2.30e+08  1.43e-02  1.26e+00  0.961  1.91e-09  True	|  8.31e+09  1918 
 0849  9.37e+06  2.29e+08  2.46e-02  1.20e+00  0.961  1.91e-08  False	|  5.40e+11  2 
 0850  1.01e+07  2.28e+08  2.08e-02  1.10e+00  0.958  1.91e-09  True	|  1.35e+10  947 
 0851  8.18e+06  2.30e+08  1.44e-02  1.15e+00  0.966  1.91e-09  True	|  8.82e+09  1763 
 0852  1.15e+07  2.26e+08  2.28e-02  2.05e+00  0.952  5.73e-09  True	|  2.26e+10  433 
 0853  8.54e+06  2.29e+08  8.02e-03  1.21e+00  0.964  1.91e-09  True	|  5.13e+09  3699 
 0854  9.73e+06  2.28e+08  1.25e-02  1.66e+00  0.959  1.91e-09  True	|  1.83e+10  598 
 0855  1.64e+07  2.20e+08  3.43e-02  2.20e+00  0.931  3.82e-09  False	|  4.75e+10  128 
 0856  8.82e+06  2.27e+08  7.00e-03  1.88e+00  0.963  1.91e-09  True	|  8.11e+09  1980 
 0857  7.90e+06  2.28e+08  1.05e-02  1.17e+00  0.966  3.82e-09  True	|  5.17e+09  3666 
 0858  1.24e+07  2.23e+08  6.29e-02  1.28e+00  0.947  1.91e-09  True	|  1.28e+10  1043 
 0859  1.31e+07  2.22e+08  4.00e-02  3.39e+00  0.944  1.91e-09  True	|  1.91e+10  559 
 0860  7.93e+06  2.26e+08  1.28e-02  1.68e+00  0.966  3.82e-09  True	|  9.96e+09  1471 
 0861  7.64e+06  2.27e+08  2.03e-02  1.66e+00  0.967  1.91e-09  True	|  1.18e+10  1163 
 0862  1.55e+07  2.19e+08  7.57e-02  1.94e+00  0.934  5.73e-09  False	|  1.82e+11  13 
 0863  1.47e+07  2.19e+08  2.48e-02  1.36e+00  0.937  1.91e-09  True	|  1.12e+10  1245 
 0864  8.21e+06  2.26e+08  8.45e-03  1.09e+00  0.965  1.91e-09  True	|  7.69e+09  2130 
 0865  1.88e+07  2.14e+08  7.68e-03  1.57e+00  0.919  5.73e-09  True	|  8.80e+09  1772 
 0866  8.02e+06  2.24e+08  2.26e-02  1.88e+00  0.965  7.64e-09  False	|  4.65e+10  134 
 0867  1.12e+07  2.21e+08  1.87e-02  2.14e+00  0.952  1.91e-09  True	|  1.14e+10  1217 
 0868  8.18e+06  2.23e+08  7.63e-03  2.41e+00  0.965  1.91e-09  True	|  8.70e+09  1799 
 0869  8.20e+06  2.23e+08  7.32e-02  1.74e+00  0.965  1.91e-09  True	|  8.63e+09  1819 
 0870  8.23e+06  2.23e+08  7.63e-03  1.76e+00  0.964  1.91e-09  True	|  8.70e+09  1800 
 0871  1.12e+07  2.20e+08  8.73e-03  1.75e+00  0.951  1.91e-09  True	|  9.88e+09  1493 
 0872  8.16e+06  2.23e+08  7.58e-02  1.29e+00  0.965  1.91e-09  True	|  1.31e+10  994 
 0873  9.75e+06  2.21e+08  8.27e-02  9.54e-01  0.958  1.91e-09  True	|  1.68e+10  687 
 0874  7.97e+06  2.22e+08  6.23e-03  1.10e+00  0.965  1.91e-09  True	|  2.42e+10  391 
 0875  1.22e+07  2.18e+08  1.34e-02  1.81e+00  0.947  5.73e-09  True	|  1.40e+10  909 
 0876  9.08e+06  2.21e+08  5.74e-03  1.25e+00  0.961  1.15e-08  False	|  3.19e+10  243 
 0877  1.09e+07  2.19e+08  2.37e-02  1.06e+00  0.952  1.91e-09  True	|  2.14e+10  477 
 0878  1.81e+07  2.12e+08  7.23e-02  1.56e+00  0.921  1.91e-09  True	|  5.00e+10  114 
 0879  1.60e+07  2.13e+08  5.44e-02  1.75e+00  0.930  1.91e-09  True	|  1.51e+10  802 
 0880  1.41e+07  2.15e+08  3.48e-02  1.06e+00  0.938  3.82e-09  True	|  1.82e+10  605 
 0881  8.13e+06  2.20e+08  6.83e-02  1.11e+00  0.964  1.34e-08  False	|  2.79e+11  6 
 0882  2.07e+07  2.07e+08  6.83e-02  1.35e+00  0.909  1.91e-09  True	|  2.05e+10  511 
 0883  8.46e+06  2.19e+08  1.13e-02  1.43e+00  0.963  1.91e-09  True	|  7.26e+09  2319 
 0884  7.65e+06  2.19e+08  9.74e-03  1.81e+00  0.966  1.91e-09  True	|  1.41e+10  899 
 0885  1.25e+07  2.13e+08  3.28e-02  8.85e-01  0.945  1.91e-09  True	|  2.01e+10  521 
 0886  2.11e+07  2.04e+08  3.60e-02  1.22e+00  0.906  3.82e-09  True	|  1.70e+10  677 
 0887  2.59e+07  1.99e+08  1.37e-01  1.24e+00  0.885  1.91e-09  True	|  2.10e+10  491 
 0888  1.65e+07  2.08e+08  2.20e-02  9.94e-01  0.926  1.34e-08  False	|  5.40e+11  2 
 0889  9.23e+06  2.15e+08  1.36e-02  1.62e+00  0.959  1.91e-09  True	|  9.65e+09  1546 
 0890  5.26e+07  1.71e+08  1.39e-01  1.87e+00  0.765  5.73e-09  False	|  2.00e+11  10 
 0891  8.60e+06  2.15e+08  3.40e-03  8.77e-01  0.962  1.91e-09  True	|  7.06e+09  2409 
 0892  9.61e+06  2.14e+08  1.19e-02  1.52e+00  0.957  3.82e-09  True	|  1.88e+10  572 
 0893  1.73e+07  2.06e+08  4.31e-02  1.18e+00  0.923  3.82e-09  False	|  4.36e+10  150 
 0894  1.23e+07  2.10e+08  1.37e-02  1.43e+00  0.945  1.91e-09  True	|  9.36e+09  1606 
 0895  1.19e+07  2.10e+08  9.32e-03  1.25e+00  0.946  1.91e-09  True	|  5.91e+09  3080 
 0896  1.02e+07  2.11e+08  3.41e-02  8.71e-01  0.954  1.91e-09  True	|  3.40e+10  214 
 0897  1.83e+07  2.03e+08  4.21e-02  1.17e+00  0.917  1.91e-09  True	|  1.47e+10  831 
 0898  1.52e+07  2.06e+08  2.48e-02  1.45e+00  0.931  1.91e-09  True	|  1.75e+10  642 
 0899  1.56e+07  2.06e+08  6.87e-02  1.09e+00  0.929  1.91e-09  True	|  2.65e+10  342 
 0900  9.18e+06  2.12e+08  1.52e-02  9.19e-01  0.958  1.91e-09  True	|  1.72e+10  659 
 0901  9.43e+06  2.11e+08  5.32e-02  1.29e+00  0.957  1.91e-09  True	|  9.02e+09  1708 
 0902  1.41e+07  2.05e+08  1.87e-02  3.79e+00  0.936  1.91e-09  True	|  1.47e+10  825 
 0903  1.09e+07  2.09e+08  6.20e-02  9.27e-01  0.951  5.73e-09  True	|  8.03e+09  2012 
 0904  1.22e+07  2.07e+08  1.85e-02  2.17e+00  0.944  1.91e-09  True	|  1.33e+10  967 
 0905  1.00e+07  2.08e+08  2.13e-02  1.22e+00  0.954  7.64e-09  False	|  1.83e+11  12 
 0906  3.06e+07  1.87e+08  2.92e-02  1.29e+00  0.860  1.91e-09  True	|  2.76e+10  315 
 0907  1.04e+07  2.07e+08  7.13e-03  1.91e+00  0.952  3.82e-09  True	|  1.34e+10  957 
 0908  1.09e+07  2.07e+08  1.78e-02  1.27e+00  0.950  1.91e-09  True	|  1.94e+10  549 
 0909  9.71e+06  2.07e+08  2.53e-02  1.07e+00  0.955  1.91e-09  True	|  1.63e+10  728 
 0910  8.11e+06  2.08e+08  7.95e-03  1.37e+00  0.963  3.82e-09  False	|  7.27e+10  57 
 0911  9.11e+06  2.07e+08  1.36e-02  1.69e+00  0.958  1.91e-09  True	|  9.58e+09  1564 
 0912  9.07e+06  2.06e+08  1.17e-02  8.40e-01  0.958  1.91e-09  True	|  8.69e+09  1802 
 0913  1.26e+07  2.02e+08  2.10e-02  1.31e+00  0.941  5.73e-09  True	|  1.47e+10  829 
 0914  1.37e+07  2.00e+08  1.14e-02  1.45e+00  0.936  1.91e-09  True	|  8.76e+09  1783 
 0915  8.21e+06  2.04e+08  2.22e-02  1.33e+00  0.961  5.73e-09  False	|  7.11e+10  60 
 0916  1.07e+07  2.02e+08  2.75e-02  6.60e-01  0.950  7.64e-09  True	|  1.00e+10  1456 
 0917  9.97e+06  2.02e+08  2.12e-02  9.40e-01  0.953  1.91e-09  True	|  1.40e+10  903 
 0918  1.01e+07  2.02e+08  1.74e-02  1.02e+00  0.952  1.91e-09  True	|  1.28e+10  1045 
 0919  1.57e+07  1.96e+08  2.07e-02  1.16e+00  0.926  5.73e-09  False	|  3.41e+10  213 
 0920  8.30e+06  2.03e+08  1.44e-02  1.17e+00  0.961  1.91e-09  True	|  8.38e+09  1898 
 0921  1.03e+07  2.00e+08  8.22e-03  2.34e+00  0.951  1.91e-09  True	|  1.08e+10  1307 
 0922  1.42e+07  1.96e+08  2.56e-02  1.05e+00  0.932  1.91e-09  True	|  9.54e+09  1573 
 0923  1.11e+07  1.99e+08  8.86e-03  1.39e+00  0.947  1.91e-09  True	|  8.08e+09  1987 
 0924  7.95e+06  2.02e+08  8.28e-03  1.43e+00  0.962  1.91e-09  True	|  6.86e+09  2502 
 0925  1.02e+07  2.00e+08  1.06e-02  1.56e+00  0.951  1.91e-09  True	|  8.05e+09  2001 
 0926  9.06e+06  2.00e+08  1.00e-02  2.18e+00  0.957  1.91e-09  True	|  1.34e+10  964 
 0927  1.93e+07  1.89e+08  2.78e-02  1.03e+00  0.907  3.82e-09  True	|  1.49e+10  816 
 0928  9.10e+06  1.99e+08  1.85e-02  1.25e+00  0.956  1.91e-09  True	|  7.00e+09  2441 
 0929  7.77e+06  2.01e+08  8.31e-03  9.66e-01  0.963  1.91e-09  True	|  6.29e+09  2834 
 0930  8.20e+06  2.00e+08  2.48e-02  1.27e+00  0.961  3.82e-09  True	|  1.44e+10  863 
 0931  8.94e+06  1.99e+08  2.95e-02  1.36e+00  0.957  3.82e-09  False	|  4.87e+10  120 
 0932  8.82e+06  1.99e+08  1.97e-02  2.89e+00  0.958  3.82e-09  False	|  2.24e+10  440 
 0933  9.29e+06  1.98e+08  1.78e-02  9.28e-01  0.955  1.91e-09  True	|  9.79e+09  1514 
 0934  9.26e+06  1.97e+08  1.52e-02  1.84e+00  0.955  1.91e-09  True	|  1.26e+10  1067 
 0935  1.06e+07  1.96e+08  1.51e-02  1.01e+00  0.949  1.91e-09  True	|  2.36e+10  411 
 0936  1.04e+07  1.96e+08  9.10e-03  1.03e+00  0.950  3.82e-09  True	|  8.73e+09  1791 
 0937  1.11e+07  1.96e+08  1.03e-01  1.12e+00  0.946  7.64e-09  True	|  1.93e+10  552 
 0938  8.53e+06  1.98e+08  1.35e-02  1.32e+00  0.959  1.91e-09  True	|  2.47e+10  380 
 0939  8.29e+06  1.98e+08  1.35e-01  1.20e+00  0.960  1.91e-09  True	|  1.75e+10  647 
 0940  1.49e+07  1.90e+08  2.22e-02  1.29e+00  0.927  3.82e-09  True	|  2.20e+10  455 
 0941  9.96e+06  1.95e+08  1.34e-02  1.29e+00  0.951  3.82e-09  False	|  5.35e+10  99 
 0942  2.18e+07  1.83e+08  2.32e-02  1.30e+00  0.893  1.91e-09  True	|  2.88e+10  292 
 0943  9.38e+06  1.95e+08  6.93e-03  1.22e+00  0.954  3.82e-09  False	|  1.82e+10  605 
 0944  8.33e+06  1.95e+08  5.43e-02  1.20e+00  0.959  1.91e-09  True	|  1.53e+10  783 
 0945  8.03e+06  1.95e+08  1.50e-02  9.85e-01  0.961  1.91e-09  True	|  7.96e+09  2036 
 0946  8.09e+06  1.94e+08  7.04e-03  9.35e-01  0.960  1.91e-09  True	|  8.77e+09  1779 
 0947  8.84e+06  1.93e+08  3.95e-03  1.16e+00  0.956  1.91e-09  True	|  8.13e+09  1974 
 0948  9.32e+06  1.92e+08  8.80e-03  1.58e+00  0.954  1.91e-09  True	|  8.87e+09  1754 
 0949  2.00e+07  1.81e+08  1.84e-02  1.78e+00  0.900  1.91e-09  True	|  2.20e+10  456 
 0950  1.35e+07  1.88e+08  3.98e-02  1.23e+00  0.933  7.64e-09  True	|  2.11e+10  485 
 0951  1.03e+07  1.91e+08  1.43e-02  2.21e+00  0.949  3.82e-09  False	|  5.54e+10  95 
 0952  8.92e+06  1.92e+08  1.54e-02  7.51e-01  0.956  1.91e-09  True	|  1.15e+10  1196 
 0953  9.54e+06  1.91e+08  3.45e-03  1.29e+00  0.952  1.91e-09  True	|  8.40e+09  1896 
 0954  1.26e+07  1.88e+08  1.06e-02  1.49e+00  0.937  1.91e-09  True	|  2.09e+10  497 
 0955  2.39e+07  1.76e+08  3.22e-02  1.23e+00  0.880  3.82e-09  True	|  1.63e+10  727 
 0956  1.17e+07  1.88e+08  3.79e-02  1.27e+00  0.942  1.91e-09  True	|  1.05e+10  1341 
 0957  1.28e+07  1.87e+08  8.08e-03  1.47e+00  0.936  1.91e-09  True	|  1.32e+10  981 
 0958  1.30e+07  1.86e+08  1.54e-02  1.55e+00  0.935  1.91e-09  True	|  1.01e+10  1429 
